Duration,Protocol,SourceIP,DestinationIP,SourcePort,DestinationPort,PacketCount,ByteCount,Label,isf_anomaly,ae_mse,ae_anomaly
35.71828764804662,TCP,192.168.1.194,192.168.1.40,41673,133,566,45277,Normal,0,0.023042450991220594,0
4.443259448061465,UDP,192.168.1.220,192.168.1.33,31683,39,6,1459916,Attack,1,0.02419603331022329,0
41.09266377987849,ICMP,192.168.1.82,192.168.1.87,61331,199,580,643308,Attack,0,0.011529678499734587,0
88.14993239621002,UDP,192.168.1.61,192.168.1.154,15368,36,99,453163,Attack,0,0.029659050193895798,0
58.46134113246553,UDP,192.168.1.54,192.168.1.2,23905,777,670,1218143,Normal,0,0.002162100157527764,0
15.20067031624458,TCP,192.168.1.11,192.168.1.21,55579,903,123,422059,Attack,0,0.016833057207717786,0
59.830158999533246,TCP,192.168.1.25,192.168.1.225,19843,123,971,1284621,Normal,0,0.010657317267784936,0
60.82327431233014,UDP,192.168.1.243,192.168.1.78,8192,405,397,294386,Normal,0,0.00231697413026066,0
76.1295602335745,UDP,192.168.1.173,192.168.1.38,39407,52,620,157318,Normal,0,0.019237656909928846,0
11.987599731277331,TCP,192.168.1.124,192.168.1.61,33099,497,22,542684,Attack,0,0.00851013658574216,0
58.87468783492354,ICMP,192.168.1.157,192.168.1.54,34988,404,228,1270784,Normal,0,0.008951104640457837,0
34.07648875501973,ICMP,192.168.1.175,192.168.1.167,54376,572,818,481339,Normal,0,0.018756916695356025,0
61.26855570411428,TCP,192.168.1.93,192.168.1.118,56522,345,570,1369953,Attack,0,0.0189783559434318,0
13.71772311977032,TCP,192.168.1.96,192.168.1.10,12552,104,117,811944,Attack,0,0.00842161855272781,0
93.92125179925044,ICMP,192.168.1.17,192.168.1.163,17328,171,116,183241,Normal,0,0.007240296998902503,0
35.962535934627525,TCP,192.168.1.130,192.168.1.206,2390,153,777,778887,Attack,0,0.020724915864835138,0
75.05746479015382,TCP,192.168.1.121,192.168.1.14,42927,527,64,685667,Normal,0,0.010265423643643115,0
92.734044763793,TCP,192.168.1.252,192.168.1.60,28339,145,604,354999,Attack,0,0.012900979826708228,0
44.36985812126777,ICMP,192.168.1.255,192.168.1.30,59651,705,364,123391,Attack,0,0.013669928061231518,0
4.682648705021464,ICMP,192.168.1.111,192.168.1.252,59025,486,179,659260,Attack,0,0.016025406200046093,0
67.03413700623659,UDP,192.168.1.151,192.168.1.199,49543,188,630,92349,Normal,0,0.007402994143114019,0
55.31917610210401,TCP,192.168.1.50,192.168.1.130,4849,698,915,1335899,Normal,0,0.01522577858651956,0
38.09848932618412,UDP,192.168.1.248,192.168.1.164,24621,179,442,368322,Attack,0,0.003381850333956489,0
54.09633256169092,ICMP,192.168.1.81,192.168.1.14,57756,116,385,169058,Attack,0,0.0028781465259996894,0
52.76557537852569,ICMP,192.168.1.125,192.168.1.76,36544,231,767,251477,Attack,0,0.005543161637401433,0
34.67315471665437,TCP,192.168.1.110,192.168.1.4,50653,556,376,643915,Attack,0,0.00567518883880533,0
75.87619381116062,ICMP,192.168.1.32,192.168.1.18,30301,94,639,1435306,Attack,0,0.025109751179263628,0
0.0206653291267233,UDP,192.168.1.159,192.168.1.90,37991,535,149,796058,Attack,0,0.026662026457975975,0
35.266925402194225,ICMP,192.168.1.160,192.168.1.57,58644,596,958,963141,Attack,0,0.02040605435476705,0
63.39892875946013,UDP,192.168.1.211,192.168.1.216,25079,66,363,806227,Attack,0,0.014663154628039656,0
54.88418818988279,TCP,192.168.1.133,192.168.1.107,29068,226,947,459975,Attack,0,0.01191116644324933,0
57.98795245385515,UDP,192.168.1.225,192.168.1.161,24798,169,132,133363,Attack,0,0.0034917676880702455,0
49.48839387338477,ICMP,192.168.1.120,192.168.1.67,49275,449,512,799661,Normal,0,0.030539288639764222,0
35.877793257382784,ICMP,192.168.1.164,192.168.1.113,61984,586,250,274922,Normal,0,0.018782326388717636,0
32.10352477863071,ICMP,192.168.1.79,192.168.1.156,48065,842,998,410880,Normal,0,0.01594821413746949,0
98.4760065810664,TCP,192.168.1.100,192.168.1.101,5202,327,569,546384,Attack,0,0.014303960936480276,0
24.38033877177037,UDP,192.168.1.219,192.168.1.196,4218,75,782,678756,Normal,0,0.025480735003879634,0
17.825437395632747,ICMP,192.168.1.90,192.168.1.174,8438,786,490,123953,Attack,0,0.011215146573561097,0
6.848420151033774,ICMP,192.168.1.34,192.168.1.72,48060,981,821,123208,Attack,1,0.02183475004704629,0
47.68684741353199,UDP,192.168.1.198,192.168.1.207,41607,634,560,1231177,Attack,0,0.008478306848726126,0
73.68205543060662,TCP,192.168.1.148,192.168.1.246,12173,466,602,756243,Attack,0,0.0044689488040634525,0
14.652834154852656,ICMP,192.168.1.210,192.168.1.180,54262,221,471,1296039,Normal,0,0.003997799910158691,0
93.12113776046864,TCP,192.168.1.133,192.168.1.251,49591,679,113,114224,Normal,0,0.037492869937572705,0
60.32143481819288,ICMP,192.168.1.104,192.168.1.27,48055,71,159,82515,Attack,0,0.013184757472821145,0
5.915980130991105,UDP,192.168.1.119,192.168.1.66,16185,1013,662,725337,Attack,0,0.031164280212165302,0
92.9244849161384,TCP,192.168.1.246,192.168.1.192,10942,534,320,531600,Attack,0,0.0034453293632449845,0
51.15462252651035,ICMP,192.168.1.106,192.168.1.59,41680,516,138,1323372,Attack,0,0.01585898585465213,0
53.73466284636403,UDP,192.168.1.141,192.168.1.238,5196,650,527,1464823,Attack,0,0.01693548959574199,0
10.73737288894958,TCP,192.168.1.197,192.168.1.217,22974,994,138,667768,Attack,0,0.01235760584597685,0
84.48502718705686,ICMP,192.168.1.234,192.168.1.31,65132,788,64,381035,Normal,0,0.02143241712597286,0
26.55237364480661,UDP,192.168.1.108,192.168.1.171,51942,846,538,1212378,Attack,0,0.011046217709294258,0
44.5617842445246,TCP,192.168.1.125,192.168.1.255,11951,563,774,862870,Attack,0,0.00487331476717137,0
40.764104150113,TCP,192.168.1.107,192.168.1.30,12195,586,154,1383631,Normal,0,0.01536516104753712,0
20.649587920982334,UDP,192.168.1.83,192.168.1.28,55162,72,90,1436845,Normal,1,0.009584391113579848,0
21.09126403024805,UDP,192.168.1.75,192.168.1.100,53048,1022,530,1196744,Attack,0,0.021448118054910963,0
85.74334833486603,ICMP,192.168.1.53,192.168.1.185,33250,566,827,991898,Normal,0,0.0044814700192830235,0
91.05263331350524,TCP,192.168.1.142,192.168.1.11,9638,503,552,268734,Attack,0,0.004816900132490503,0
23.95139612874237,TCP,192.168.1.177,192.168.1.207,26783,404,220,1262134,Normal,0,0.0023018626203791096,0
20.27807723523206,ICMP,192.168.1.193,192.168.1.235,28375,86,127,1165508,Normal,0,0.008862667953148837,0
34.056035222932536,TCP,192.168.1.132,192.168.1.16,50870,821,27,441173,Attack,0,0.009749097019539172,0
77.66905853246686,TCP,192.168.1.62,192.168.1.137,28719,94,93,840055,Attack,0,0.009767805676302834,0
50.31730844432988,ICMP,192.168.1.172,192.168.1.170,56858,602,750,1442028,Attack,0,0.07280261806955897,1
47.12075377426482,ICMP,192.168.1.228,192.168.1.98,56145,788,106,278300,Normal,0,0.009353781677811701,0
65.40647742839661,UDP,192.168.1.236,192.168.1.25,56187,979,632,659238,Attack,0,0.01036169398670005,0
33.896567131982394,TCP,192.168.1.59,192.168.1.210,46069,406,515,1247039,Normal,0,0.006872038166584595,0
44.082960011188376,ICMP,192.168.1.116,192.168.1.198,32329,42,775,1345171,Normal,0,0.007799207747576381,0
21.78811459305972,ICMP,192.168.1.86,192.168.1.221,7568,723,561,629983,Normal,0,0.022599986428445136,0
69.30906855272401,UDP,192.168.1.248,192.168.1.168,19337,780,468,588245,Attack,0,0.020618733881215316,0
65.42532718629461,TCP,192.168.1.240,192.168.1.180,48684,449,780,674685,Normal,0,0.006709352814548817,0
42.66254783491369,TCP,192.168.1.26,192.168.1.228,33616,901,924,790393,Normal,0,0.011381132902197872,0
71.67556537026654,UDP,192.168.1.98,192.168.1.101,2521,269,246,922189,Attack,0,0.026786349640215024,0
70.87000538644894,ICMP,192.168.1.9,192.168.1.190,52320,1014,264,332469,Attack,0,0.0036332641070360772,0
59.81982249541778,TCP,192.168.1.143,192.168.1.130,62216,401,416,778516,Attack,0,0.03067410504857047,0
72.98132766781585,UDP,192.168.1.200,192.168.1.46,27119,673,148,110735,Attack,0,0.025759899725613204,0
19.858277441562468,ICMP,192.168.1.9,192.168.1.241,36065,640,943,28515,Attack,0,0.011416106914844395,0
86.66373676922922,UDP,192.168.1.253,192.168.1.237,31337,180,802,505588,Normal,0,0.004474003402224308,0
87.13701130367511,ICMP,192.168.1.249,192.168.1.248,40212,445,934,1425469,Attack,0,0.06788336527388734,1
37.06287686848108,UDP,192.168.1.214,192.168.1.107,41662,1006,536,1272337,Attack,0,0.008991374654055955,0
45.39842690357205,TCP,192.168.1.227,192.168.1.85,25066,293,118,1022793,Attack,0,0.002732864382399619,0
99.45864907562252,UDP,192.168.1.227,192.168.1.101,47675,764,5,53523,Attack,1,0.0873210205624216,1
73.54291579146333,UDP,192.168.1.218,192.168.1.56,17391,79,890,1238580,Attack,0,0.017535259465066788,0
22.2590135454932,UDP,192.168.1.250,192.168.1.215,2622,155,820,358595,Attack,0,0.026586610643952714,0
74.69519461552885,UDP,192.168.1.248,192.168.1.126,33036,632,352,211722,Attack,0,0.005156310987340732,0
28.496493804993328,ICMP,192.168.1.212,192.168.1.241,38109,838,384,298457,Normal,0,0.012336641158836318,0
57.50775362884942,ICMP,192.168.1.33,192.168.1.88,19530,765,43,72605,Normal,0,0.04679566989884835,1
66.59200844783354,ICMP,192.168.1.74,192.168.1.223,36895,466,281,1352829,Attack,0,0.007249648579885073,0
67.31571677578869,UDP,192.168.1.100,192.168.1.17,25905,41,802,768671,Normal,0,0.018762684512184807,0
19.216316980738657,ICMP,192.168.1.221,192.168.1.124,53405,947,245,314739,Normal,0,0.005064396213346482,0
10.122221942109856,TCP,192.168.1.178,192.168.1.179,7466,787,139,60061,Attack,0,0.027893640557784517,0
82.10205290395312,TCP,192.168.1.243,192.168.1.138,10643,815,409,934414,Normal,0,0.01642273047782425,0
15.382726325029603,UDP,192.168.1.57,192.168.1.26,53908,927,298,995581,Attack,0,0.0019086054995784182,0
9.39950456302453,TCP,192.168.1.240,192.168.1.246,29333,690,357,428084,Normal,0,0.028720183790312243,0
85.76404002810011,ICMP,192.168.1.41,192.168.1.121,49834,658,756,212712,Normal,0,0.011014894352850451,0
63.11431650395901,UDP,192.168.1.43,192.168.1.189,35707,766,817,511373,Normal,0,0.004780079650729911,0
68.59117984579039,ICMP,192.168.1.7,192.168.1.7,62774,767,768,708516,Attack,0,0.007029914319723732,0
13.786153859979375,TCP,192.168.1.57,192.168.1.131,50992,311,163,633125,Attack,0,0.010016496092617958,0
94.06440189220191,TCP,192.168.1.222,192.168.1.90,39775,779,25,884815,Attack,0,0.017746464289094148,0
97.4356098401715,ICMP,192.168.1.154,192.168.1.172,8026,394,252,1005740,Attack,0,0.015402061237964546,0
65.12421329489729,ICMP,192.168.1.221,192.168.1.39,38689,428,136,615258,Normal,0,0.01874162681244687,0
6.684481613557525,ICMP,192.168.1.249,192.168.1.227,9644,691,690,1200299,Attack,0,0.02594057205406385,0
56.55446463758443,UDP,192.168.1.169,192.168.1.130,63154,649,604,1052424,Normal,0,0.011535403961375274,0
46.194829984316165,TCP,192.168.1.68,192.168.1.170,23590,568,871,1349788,Normal,0,0.007746536941260868,0
74.56673449499633,TCP,192.168.1.33,192.168.1.203,21689,885,570,692501,Normal,0,0.028248028902221396,0
32.38789815064265,TCP,192.168.1.113,192.168.1.132,42667,350,434,460315,Attack,0,0.018538150661206267,0
90.68794323415024,TCP,192.168.1.169,192.168.1.26,13712,457,406,1348361,Normal,0,0.007146138448457876,0
25.773091284705476,UDP,192.168.1.255,192.168.1.31,39754,514,729,139929,Normal,0,0.018772150125228277,0
21.026429057752416,TCP,192.168.1.102,192.168.1.122,53466,832,616,367529,Normal,0,0.009224329061414679,0
4.8047695297250055,ICMP,192.168.1.205,192.168.1.139,34795,791,407,269906,Normal,0,0.02894540477524573,0
23.451883524885865,ICMP,192.168.1.1,192.168.1.243,50998,501,376,887423,Normal,0,0.005507294992341087,0
82.88210078672836,TCP,192.168.1.42,192.168.1.96,31011,891,33,304237,Attack,0,0.048392881616996876,1
60.07780212954948,UDP,192.168.1.102,192.168.1.139,47052,652,389,1338860,Attack,0,0.005081443736352739,0
79.45489142435508,TCP,192.168.1.84,192.168.1.36,57212,215,651,1448409,Attack,0,0.025788274421960126,0
67.12407697689457,TCP,192.168.1.23,192.168.1.169,52626,919,905,332315,Attack,0,0.008680295190353982,0
92.26504696906056,ICMP,192.168.1.109,192.168.1.156,37465,715,229,1096204,Normal,0,0.021187434321764634,0
86.486111647107,TCP,192.168.1.170,192.168.1.60,46365,134,168,909234,Attack,0,0.006890322496477886,0
61.17342106399819,UDP,192.168.1.180,192.168.1.227,50694,139,25,783100,Normal,0,0.0029047992578114775,0
65.7282320715589,TCP,192.168.1.165,192.168.1.227,64538,234,459,741854,Attack,0,0.010536149654703607,0
96.14232745397445,TCP,192.168.1.140,192.168.1.206,48370,196,275,1429097,Normal,0,0.013159143911714317,0
84.48643483751403,TCP,192.168.1.10,192.168.1.123,8375,879,858,169314,Attack,0,0.015278160237587487,0
87.62375744328652,UDP,192.168.1.253,192.168.1.221,18369,620,148,397830,Normal,0,0.017393041712614316,0
68.98914508428328,UDP,192.168.1.162,192.168.1.189,38909,551,265,1441771,Attack,0,0.004291113863007989,0
70.25812149241331,ICMP,192.168.1.73,192.168.1.202,59982,750,374,554459,Normal,0,0.003935080828619745,0
76.01066155539179,UDP,192.168.1.138,192.168.1.43,30250,981,422,1403219,Normal,0,0.016521061933827002,0
6.197761748442499,TCP,192.168.1.192,192.168.1.23,14240,547,113,1084304,Normal,0,0.029221741484430776,0
26.2023951095468,TCP,192.168.1.168,192.168.1.30,41158,631,598,860814,Attack,0,0.007686354027146897,0
98.30170405248676,UDP,192.168.1.193,192.168.1.129,18574,620,896,938617,Normal,0,0.010323001731197864,0
33.70152779085447,TCP,192.168.1.38,192.168.1.123,42389,927,340,2232,Attack,0,0.016257700757676026,0
88.42958674751408,UDP,192.168.1.87,192.168.1.175,36250,980,912,772522,Normal,0,0.005449442389203137,0
43.77420938845064,UDP,192.168.1.46,192.168.1.241,55528,653,873,520653,Attack,0,0.02064731168314348,0
30.91913339407475,UDP,192.168.1.230,192.168.1.3,14014,350,309,1436779,Normal,0,0.013124375399468263,0
86.73727604184519,ICMP,192.168.1.31,192.168.1.17,40955,441,893,447691,Attack,0,0.01515302805789604,0
29.00751415007669,TCP,192.168.1.148,192.168.1.3,38076,928,343,861867,Attack,0,0.013442039283762437,0
15.317861936858511,UDP,192.168.1.113,192.168.1.197,40445,689,816,283666,Normal,0,0.00450216571913099,0
91.46819798667944,UDP,192.168.1.153,192.168.1.60,57252,524,535,577082,Normal,0,0.006599919065282978,0
83.53850815521663,ICMP,192.168.1.232,192.168.1.35,45291,908,315,485753,Normal,0,0.016546545539661374,0
75.38704860739439,ICMP,192.168.1.244,192.168.1.115,60783,619,189,712246,Normal,0,0.016496923252971703,0
48.2463384789577,UDP,192.168.1.252,192.168.1.203,14799,1001,29,1455845,Attack,1,0.03030892149269664,0
30.55043500664033,ICMP,192.168.1.75,192.168.1.183,58938,952,208,79270,Normal,0,0.013223684901276317,0
5.431490909221459,ICMP,192.168.1.107,192.168.1.37,2322,406,195,1189990,Normal,1,0.022574551958840446,0
48.99971118937343,TCP,192.168.1.67,192.168.1.180,42796,780,389,136020,Normal,0,0.010806969679256552,0
50.16109207970938,UDP,192.168.1.41,192.168.1.171,42469,736,277,357907,Normal,0,0.00942827583798882,0
11.276576751157553,ICMP,192.168.1.169,192.168.1.15,17744,913,439,889022,Attack,0,0.011411321086160858,0
78.88643295539552,ICMP,192.168.1.235,192.168.1.253,38959,971,210,261803,Normal,0,0.025647991371658657,0
59.31274826949904,UDP,192.168.1.90,192.168.1.208,12619,773,172,1169113,Attack,0,0.005100330169309358,0
80.98520660667585,ICMP,192.168.1.106,192.168.1.30,35404,758,421,1452658,Normal,0,0.022940631038558517,0
70.04588694483971,TCP,192.168.1.206,192.168.1.227,59989,86,504,747681,Normal,0,0.008007076853022151,0
5.006440341979667,ICMP,192.168.1.159,192.168.1.249,46428,726,125,1287915,Normal,0,0.018133977945086373,0
63.811998219297095,TCP,192.168.1.195,192.168.1.226,17868,768,577,1487560,Attack,0,0.02023851724929092,0
71.13195472787136,UDP,192.168.1.19,192.168.1.176,56104,301,612,187729,Attack,0,0.012467503129849063,0
26.648190419242248,TCP,192.168.1.241,192.168.1.105,23945,272,789,491850,Normal,0,0.0024462256222938738,0
98.68158379510616,ICMP,192.168.1.64,192.168.1.203,12101,130,194,724618,Normal,0,0.039613776799875544,0
97.521300146969,ICMP,192.168.1.56,192.168.1.84,23477,596,159,419326,Attack,0,0.014658638799402842,0
55.453545785728565,TCP,192.168.1.214,192.168.1.126,57176,569,652,533501,Attack,0,0.009348928118641665,0
91.61471930685968,TCP,192.168.1.207,192.168.1.124,56073,823,553,946745,Attack,0,0.025403845858893576,0
71.4237095565473,TCP,192.168.1.25,192.168.1.87,54075,940,946,434325,Normal,0,0.0099852005082877,0
39.070666379508346,TCP,192.168.1.204,192.168.1.50,12669,345,147,794507,Normal,0,0.026565867146604676,0
55.88587394227067,UDP,192.168.1.17,192.168.1.43,36730,436,35,1044449,Attack,0,0.013692443931288868,0
60.14576029164411,UDP,192.168.1.1,192.168.1.90,46910,731,850,561408,Attack,0,0.005315015524476969,0
53.3224564317317,UDP,192.168.1.5,192.168.1.106,46831,673,241,734311,Normal,0,0.011274871332298656,0
76.9297647687791,UDP,192.168.1.14,192.168.1.4,4582,671,671,959807,Attack,0,0.0054066728737987655,0
4.634436897782712,TCP,192.168.1.64,192.168.1.135,51604,348,458,1169730,Attack,0,0.011924695852572558,0
34.50008059751744,ICMP,192.168.1.165,192.168.1.158,52309,207,671,411962,Attack,0,0.014049710116850725,0
98.37519320056,ICMP,192.168.1.110,192.168.1.115,58092,844,977,636864,Normal,0,0.014953092785376756,0
69.52779328056803,ICMP,192.168.1.168,192.168.1.90,11973,992,265,227453,Normal,0,0.03474955106944477,0
3.562357845251818,ICMP,192.168.1.231,192.168.1.194,62478,734,509,290701,Attack,0,0.02392643516976021,0
33.68639478900683,ICMP,192.168.1.249,192.168.1.245,31430,64,761,571493,Normal,0,0.007365050529966462,0
49.3756001383088,ICMP,192.168.1.8,192.168.1.193,25222,513,695,595529,Attack,0,0.015124766651444637,0
97.37577695863143,TCP,192.168.1.25,192.168.1.223,23166,195,978,106475,Attack,0,0.015158588893009533,0
0.4317349072245569,TCP,192.168.1.109,192.168.1.163,20201,807,210,720521,Attack,0,0.014199407665856275,0
4.3011308174036085,ICMP,192.168.1.11,192.168.1.230,13375,620,389,1052859,Attack,0,0.010629175047315248,0
92.64641720442457,ICMP,192.168.1.252,192.168.1.129,63200,872,397,876507,Attack,0,0.020431776459195316,0
57.832509168389294,TCP,192.168.1.158,192.168.1.237,45451,334,495,1081099,Attack,0,0.01857673152557365,0
92.78936814386324,TCP,192.168.1.50,192.168.1.58,33062,41,456,494958,Attack,0,0.025574028229723905,0
61.0211057889577,ICMP,192.168.1.175,192.168.1.62,16667,868,749,524478,Attack,0,0.0034755054517875486,0
44.98738081838556,ICMP,192.168.1.244,192.168.1.154,10579,719,481,1177325,Attack,0,0.0020546269375242366,0
16.759799644660887,TCP,192.168.1.44,192.168.1.190,23746,475,536,1492518,Attack,0,0.011626636108806517,0
84.20744684235886,UDP,192.168.1.146,192.168.1.144,55650,563,336,144968,Attack,0,0.015277095022769449,0
51.55077425287313,UDP,192.168.1.49,192.168.1.96,21368,981,50,1181458,Attack,0,0.024361962408385486,0
57.38530061801436,TCP,192.168.1.1,192.168.1.249,29179,669,407,366099,Attack,0,0.016992798892085745,0
76.32827525142315,TCP,192.168.1.67,192.168.1.148,52359,383,131,1317735,Attack,0,0.006948776173888939,0
62.528623631284255,UDP,192.168.1.101,192.168.1.121,21840,359,748,1176557,Normal,0,0.010870098704796353,0
72.70730577395678,UDP,192.168.1.254,192.168.1.188,36920,192,588,927616,Attack,0,0.009125332284934326,0
89.49339115699189,ICMP,192.168.1.242,192.168.1.42,22423,199,140,1103207,Normal,0,0.004282478578444876,0
29.425392642632776,TCP,192.168.1.165,192.168.1.72,13100,1004,863,1004207,Normal,0,0.033515251990849246,0
83.38957370272361,TCP,192.168.1.196,192.168.1.157,36412,764,47,1304,Normal,0,0.07234366953121045,1
72.95926932575122,UDP,192.168.1.88,192.168.1.16,5506,354,684,348680,Attack,0,0.004173950077322963,0
15.525211905849856,TCP,192.168.1.65,192.168.1.45,16859,150,346,78627,Normal,0,0.036200661903318845,0
95.65886123177492,TCP,192.168.1.143,192.168.1.19,18276,193,44,236537,Attack,0,0.010411804994427978,0
57.04454894248423,TCP,192.168.1.195,192.168.1.254,63745,1001,704,781124,Attack,0,0.01842411837985673,0
90.30486521864847,ICMP,192.168.1.102,192.168.1.135,33794,192,636,195312,Attack,0,0.013663842012290237,0
64.244562506023,ICMP,192.168.1.54,192.168.1.133,21150,263,587,769236,Attack,0,0.0025123110053583394,0
65.82958623334956,ICMP,192.168.1.159,192.168.1.66,40169,888,539,204557,Attack,0,0.007136912432535672,0
81.25989695019831,ICMP,192.168.1.43,192.168.1.81,43357,81,466,1273308,Attack,0,0.0038315610913862833,0
71.57768512243457,UDP,192.168.1.76,192.168.1.179,15333,327,991,236967,Attack,0,0.0031205967810197383,0
73.33621906830166,ICMP,192.168.1.136,192.168.1.54,13980,748,381,1397858,Attack,0,0.0157531407841661,0
99.14829371114618,TCP,192.168.1.163,192.168.1.150,10834,88,693,577918,Attack,0,0.03531901155402498,0
58.59132104977165,TCP,192.168.1.217,192.168.1.77,3124,410,30,1125424,Attack,0,0.028875815044010867,0
33.58692689463633,TCP,192.168.1.79,192.168.1.78,10016,419,588,594759,Attack,0,0.011680861525476937,0
94.60613847540286,ICMP,192.168.1.62,192.168.1.38,1174,113,450,681277,Attack,0,0.030834568123758888,0
35.93727930377554,ICMP,192.168.1.87,192.168.1.230,41226,82,573,1413676,Attack,0,0.006363750569123726,0
53.63705605215737,TCP,192.168.1.231,192.168.1.144,46326,599,274,823874,Normal,0,0.015263519266173208,0
87.82565326652674,UDP,192.168.1.69,192.168.1.46,15790,809,744,886093,Attack,0,0.027880332643816497,0
70.09964522526337,ICMP,192.168.1.139,192.168.1.142,28742,39,834,657211,Normal,0,0.015300073647702528,0
99.2079358829881,ICMP,192.168.1.161,192.168.1.249,44372,983,577,724194,Normal,0,0.046484010885197685,1
91.60812410410644,ICMP,192.168.1.10,192.168.1.58,52955,986,638,990452,Attack,0,0.02689525452674746,0
43.85586180216266,UDP,192.168.1.131,192.168.1.118,54175,53,514,304406,Normal,0,0.014157179278067556,0
51.56894788122896,UDP,192.168.1.163,192.168.1.207,55399,156,255,1038164,Normal,0,0.003140248542876033,0
46.71549945635012,ICMP,192.168.1.49,192.168.1.79,40197,887,396,274839,Normal,0,0.009823739767623916,0
29.794819518381065,UDP,192.168.1.51,192.168.1.48,46761,999,343,912144,Normal,0,0.011622069227608934,0
62.744640359946445,ICMP,192.168.1.102,192.168.1.193,64758,589,874,1193012,Attack,0,0.06115624491312107,1
23.42193670190741,UDP,192.168.1.204,192.168.1.157,9536,453,470,1346220,Attack,0,0.0072735133608915455,0
90.1857517056877,UDP,192.168.1.120,192.168.1.69,53047,128,783,1329907,Normal,0,0.03869031602548166,0
34.44183033937625,UDP,192.168.1.66,192.168.1.186,8574,579,921,1260190,Normal,0,0.012366289646623002,0
86.35698183386873,ICMP,192.168.1.101,192.168.1.89,65039,356,480,1259710,Normal,0,0.010216720295328477,0
38.49056993019294,ICMP,192.168.1.25,192.168.1.237,29255,533,215,230912,Attack,0,0.022458756869319155,0
37.83407611178357,UDP,192.168.1.2,192.168.1.5,15506,1019,804,216044,Normal,0,0.011421117673209486,0
87.11738982631331,ICMP,192.168.1.178,192.168.1.79,55778,642,5,1153626,Normal,0,0.016206665870741547,0
90.75925277701153,UDP,192.168.1.2,192.168.1.98,38106,144,922,989864,Normal,0,0.012817980001884322,0
90.3443071373581,ICMP,192.168.1.131,192.168.1.137,58746,931,96,654913,Attack,0,0.012011782740147182,0
22.881001296670668,UDP,192.168.1.62,192.168.1.16,41334,466,988,551092,Attack,0,0.010868061026033733,0
17.719751719626952,UDP,192.168.1.124,192.168.1.177,15080,710,93,294825,Attack,0,0.01423805188445849,0
44.89899176806284,UDP,192.168.1.34,192.168.1.33,12599,520,534,136812,Normal,0,0.019009431335350026,0
32.82868657267479,ICMP,192.168.1.235,192.168.1.76,56833,859,278,377669,Normal,0,0.005812020440397303,0
1.7246360814235029,UDP,192.168.1.18,192.168.1.131,25668,994,159,1285690,Attack,1,0.015019162964664327,0
45.59526107857877,ICMP,192.168.1.12,192.168.1.57,16194,938,852,863585,Attack,0,0.01142171775289204,0
60.80935802451656,TCP,192.168.1.252,192.168.1.51,60023,835,15,518869,Attack,0,0.010557362773359011,0
5.258863963322358,ICMP,192.168.1.199,192.168.1.131,29278,657,169,1060134,Normal,0,0.019452724249040435,0
92.15002177067608,UDP,192.168.1.203,192.168.1.206,30030,266,692,583599,Attack,0,0.0014587402056583485,0
3.327236198780925,UDP,192.168.1.195,192.168.1.169,11200,170,579,934422,Normal,0,0.02983540130005488,0
37.97848146119548,TCP,192.168.1.135,192.168.1.85,49506,98,697,309677,Normal,0,0.016343157707316112,0
6.607520428028235,TCP,192.168.1.146,192.168.1.31,19066,817,407,533340,Normal,0,0.020723845900406705,0
15.56233403231554,TCP,192.168.1.133,192.168.1.129,22605,943,400,734766,Normal,0,0.016505224226298038,0
54.43291400000688,TCP,192.168.1.140,192.168.1.143,12257,314,16,352299,Attack,0,0.06256258291358273,1
95.20142263951702,ICMP,192.168.1.11,192.168.1.243,3355,726,71,1227543,Attack,1,0.018085029396578464,0
79.53988884828007,UDP,192.168.1.60,192.168.1.97,50606,226,760,203307,Normal,0,0.006842485719883817,0
9.239647586735034,ICMP,192.168.1.181,192.168.1.158,13629,466,512,112418,Normal,0,0.047743018859628075,1
73.30548559562872,ICMP,192.168.1.250,192.168.1.213,19319,554,259,207769,Attack,0,0.011603169987012291,0
97.99646202233048,ICMP,192.168.1.244,192.168.1.226,24717,94,457,597548,Normal,0,0.027643584744258782,0
28.664352731268902,UDP,192.168.1.203,192.168.1.115,37086,429,658,1244821,Attack,0,0.003543375092415172,0
39.85308584573705,ICMP,192.168.1.228,192.168.1.255,1595,298,616,1326313,Attack,0,0.027647258294123324,0
45.281422898479626,TCP,192.168.1.12,192.168.1.1,57077,381,872,821340,Attack,0,0.021061958056857545,0
24.73919998705693,UDP,192.168.1.9,192.168.1.152,11535,752,317,316313,Attack,0,0.00861223652198555,0
78.75425660760634,UDP,192.168.1.110,192.168.1.14,4149,62,483,1395767,Attack,0,0.02681580411643684,0
32.08071508860425,ICMP,192.168.1.208,192.168.1.119,17926,68,442,595621,Normal,0,0.016389882206931924,0
53.03479607921479,UDP,192.168.1.74,192.168.1.129,63739,276,574,1200071,Attack,0,0.025807717970739948,0
91.16812262864,UDP,192.168.1.131,192.168.1.153,24003,981,949,684878,Attack,0,0.013296496184024287,0
61.71900070499281,UDP,192.168.1.18,192.168.1.131,48497,544,350,130526,Normal,0,0.016542589683045283,0
70.43652818373417,ICMP,192.168.1.158,192.168.1.21,14735,94,998,333050,Normal,0,0.008264070521735042,0
11.30022611229775,UDP,192.168.1.53,192.168.1.26,39785,14,151,1422057,Normal,1,0.016120157439050976,0
